1.068	0.041036617	3.737540245	9.259842873	9.985768929
1.088	-0.000785298	3.672159433	9.177386284	9.884795118
1.108	-0.048046842	3.656970739	9.191397667	9.892296728
1.128	-0.027609933	3.721479893	9.159162521	9.88637613
1.148	0.024325088	3.809108019	9.168538094	9.92834258
1.168	0.087378785	3.780856133	9.146204948	9.897250785
1.188	0.04207091	3.651990652	9.179225922	9.879119101
1.208	0.064873293	3.818234682	9.243418694	10.00119562
1.228	0.056876656	3.806637049	9.029511452	9.799275363
1.248	-0.076173916	3.707373619	9.3207798	10.03131884
1.268	-0.156676561	3.644961357	9.251617432	9.944984462
1.288	-0.111809216	3.758408308	9.065702438	9.814534885
1.308	-0.051647719	3.86826396	8.982288361	9.77996103
1.328	-0.031603463	3.888949633	9.168078423	9.958844812
1.348	-0.017544711	3.766012192	9.142871857	9.88813741
1.368	-0.024076091	3.706272125	9.076907158	9.80445186
1.388	-0.034026396	3.707564831	9.073066711	9.801414914
1.408	0.035280958	3.801034689	9.146615982	9.905033739
1.428	0.085348502	3.83033967	9.263980865	10.0249752
1.448	-0.044560883	3.719181538	9.165559769	9.891500536
1.468	-0.096773639	3.684647799	9.160253525	9.87401839
1.488	-0.067717597	3.750852108	9.134177208	9.874546596
1.508	-0.083318219	3.839648247	9.102247238	9.879308952
1.528	-0.101006582	3.888652802	8.990237236	9.79572297
1.548	-0.024459165	3.920533895	9.136484146	9.942159063
1.568	-0.046035711	3.846792459	9.123957634	9.901845001
1.588	-0.108830832	3.734619379	9.240679741	9.967416322
1.608	-0.118426792	3.715207338	9.230260849	9.950603289
1.628	-0.094321966	3.777619362	9.168097496	9.916315665
1.648	-0.161283001	3.796025991	9.120807648	9.880534281
1.668	-0.223944053	3.727886915	9.114256859	9.849719279
1.688	-0.190434799	3.793325186	9.176141739	9.931120712
1.708	-0.128951699	3.832015514	8.994192123	9.777344394
1.728	-0.020379445	3.88783884	9.104564667	9.899939593
1.748	-0.039820362	3.882782221	9.090391159	9.884978243
1.768	-0.0563212	3.847587347	9.065271378	9.848159504
1.788	0.059835888	3.881460667	9.205983162	9.990968082
1.808	0.050766651	4.006437778	9.183995247	10.01997453
1.828	-0.160622209	4.058009148	9.028601646	9.899943708
1.848	-0.100077629	3.852529049	9.143321991	9.922314883
1.868	-0.151361436	3.702489376	9.161911011	9.882912083
1.888	-0.16853264	3.769555569	9.051288605	9.806313163
1.908	-0.102404796	3.875053644	9.026887894	9.824013056
1.928	-0.058667518	3.89512682	9.057552338	9.859751983
1.948	-0.075953655	3.742357492	9.17413044	9.908364037
1.968	-0.053237468	3.703379869	9.176228523	9.895505373
1.988	-0.049243942	3.737348795	9.128314972	9.86389047
2.008	-0.066252351	3.81802392	9.127195358	9.893805695
2.028	-0.033815704	3.876634121	9.114926338	9.905115737
2.048	-0.158227995	3.779860258	9.173613548	9.923082445
2.068	-0.173704118	3.756684303	9.205054283	9.94363487
2.088	-0.164874315	3.892301559	9.14848423	9.943437971
2.108	-0.105794981	3.874977112	9.183074951	9.967723198
2.128	-0.183731034	3.811482906	9.293765068	10.04665259
2.148	-0.209205344	3.766155958	9.306176186	10.04154434
2.168	-0.230255172	3.788747549	9.155303001	9.91096355
2.188	-0.136402473	3.831335783	9.274620056	10.03575193
2.208	-0.113992728	3.764824629	9.147823334	9.892905062
2.228	-0.107959345	3.757105827	9.012062073	9.764464257
2.248	-0.037215468	3.812086105	9.142690659	9.905663933
2.268	-0.004520253	3.844168425	9.229226112	9.997813058
2.288	-0.046198517	3.880770922	9.10555172	9.898160908
2.308	-0.125369981	3.888796329	8.925823212	9.736979744
2.328	-0.09168835	3.857662439	9.118901253	9.9017335
2.348	-0.051034804	3.89110446	9.089625359	9.887597667
2.368	-0.130809605	3.829247713	8.977327347	9.760771255
2.388	-0.128482431	3.897922993	9.172224998	9.966946514
2.408	-0.145328045	4.036614418	9.119351387	9.973863139
2.428	-0.124441028	3.954455137	9.155542374	9.973823598
2.448	-0.128990009	3.846744537	9.209019661	9.980988181
2.468	-0.149771675	3.807019949	9.065463066	9.833537159
2.488	-0.06801448	3.923454762	8.969579697	9.79037707
2.508001562	-0.07457459	3.922133207	8.999631882	9.817436747
2.532	-0.080847405	3.868302107	9.174581528	9.957070036
2.552	-0.023156719	3.863465786	9.139500618	9.922569005
2.572	0.033719935	3.85739398	9.049009323	9.836930166
2.592	-0.034715924	3.903736353	8.858210564	9.680302531
2.612	-0.038077384	3.921472549	8.994393349	9.812161258
2.632	-0.023424869	3.979680538	9.159899712	9.987100112
2.652	-0.05931874	3.885798931	9.190506935	9.97839515
2.672	-0.145557895	3.817286491	9.074082375	9.845396599
2.692	-0.206466392	3.895730019	9.013776779	9.821787647
2.712	-0.225667879	3.939237595	9.015501022	9.841126841
2.732	-0.290263414	3.884908199	9.129445076	9.925902073
2.752001562	-0.419559896	3.825762033	9.140592575	9.917808138
2.776	-0.381501675	3.800766468	9.101059914	9.870190516
2.796	-0.269826531	3.881527662	9.095274925	9.892577486
2.816	-0.183070242	3.861368418	9.136743546	9.920875132
2.836	-0.125322089	3.81750679	9.205504417	9.966462527
2.856	-0.034964919	3.795346022	9.192546844	9.945289913
2.876	-0.037167586	3.809835672	9.109343529	9.874024955
2.896	-0.069096662	3.793641329	9.145802498	9.901625736
2.916	-0.065514937	3.840816736	9.237893105	10.0047406
2.936	-0.032149341	3.878913403	9.238161087	10.01951212
2.956	-0.082188159	3.843766451	9.165942192	9.93960722
2.976	-0.085252732	3.786688566	9.20364666	9.952556966
2.996	-0.110698313	3.828251839	9.249634743	10.01116922
3.016	-0.103659354	3.85739398	9.219409943	9.994386088
3.036	-0.170313939	3.766107798	9.218154907	9.959264766
3.056001562	-0.129162401	3.733182907	9.291628838	10.01437487
3.076001562	-0.177113459	3.756473541	9.044364929	9.795049751
3.100035937	-0.204177514	3.854683876	8.967980385	9.763449617
3.124	-0.116262436	3.868627787	9.046539307	9.839698742
3.144	-0.096036218	3.790308475	9.139165878	9.894443605
3.164	-0.040040631	3.720646858	9.17595005	9.901660246
3.184	-0.065591551	3.758101702	9.084606171	9.831464791
3.204	-0.072371922	3.783212185	9.129617691	9.882704656
3.224	-0.018856734	3.817468405	9.260953903	10.01692008
3.244	-0.009366117	3.721671581	9.202190399	9.926290104
3.264	-0.031498119	3.758800745	9.256702423	9.990801515
3.284	-0.0988518	3.790155172	9.291456223	10.03524821
3.304	-0.160670087	3.816338301	9.202937126	9.964150975
3.324	-0.088030003	3.806991339	9.128210068	9.890659805
3.344	0.022505496	3.824545622	9.135756493	9.904024556
3.364	-0.009902419	3.821011782	9.117991447	9.886252937
3.384	-0.096103258	3.776776552	9.106835365	9.859397919
3.404032812	-0.094408162	3.807278872	9.058481216	9.826513484
3.428	-0.045470681	3.809778214	8.995428085	9.76904315
3.448	-0.067746334	3.7345047	9.181083679	9.911781497
3.468	-0.068962589	3.708599329	9.437636375	10.14038684
3.488	-0.109338403	3.759806395	9.218585968	9.95642638
3.508	-0.055583786	3.825158596	9.049172401	9.824583909
3.528	-0.037962463	3.735538721	9.009533882	9.753327199
3.548	-0.051571105	3.75864768	9.011976242	9.764517794
3.568	-0.055861514	3.800297022	9.023095131	9.790894939
3.588	-0.063513383	3.885253191	9.163328171	9.953180872
3.608	-0.096821517	3.886507511	9.127951622	9.921381751
3.628	-0.142407119	3.78781867	9.00433445	9.769641188
3.648	-0.080224909	3.76726675	9.161288261	9.905954644
3.668	-0.086421102	3.754510403	9.070557594	9.817272128
3.688	-0.169595674	3.812316179	9.213740349	9.972739271
3.708	-0.187762871	3.8554883	9.312391281	10.08070813
3.728	-0.118034139	3.835463047	9.151337624	9.923290238
3.748001562	-0.087982126	3.749204874	9.248168945	9.979624586
3.772	-0.132169515	3.728586197	9.198685646	9.926512047
3.792	-0.128338784	3.783355713	9.282137871	10.024387
3.812	-0.116971113	3.805707932	9.239693642	9.993449539
3.832	-0.163265392	3.792645216	9.163873672	9.91904199
3.852	-0.087311745	3.722705841	9.113223076	9.844643059
3.872	-0.101696111	3.770139933	9.140985489	9.888473741
3.892	-0.164261386	3.806234837	9.108913422	9.873535798
3.912	-0.202740997	3.803716183	9.067656517	9.835230319
3.932	-0.134975508	3.813388586	9.160340309	9.923305169
3.952	-0.128501594	3.800086498	9.121841431	9.88256855
3.972	-0.082207307	3.788556099	9.28908062	10.03229456
3.992	-0.117411651	3.736238003	9.132911682	9.868299535
4.012	-0.139888406	3.778730154	9.183199883	9.931240125
4.032	-0.111799642	3.781258583	9.20503521	9.952039431
4.052	-0.086603068	3.788249493	9.19881916	9.948698822
4.072	-0.099493444	3.758063555	9.114955902	9.859785075
4.092	-0.124469757	3.781708717	9.156173706	9.9071858
4.112	-0.065629862	3.826537609	9.141942978	9.910692144
4.132	-0.019546263	3.821260691	9.085152626	9.856085103
4.152	-0.117200956	3.751187325	9.09820652	9.841875039
4.172	-0.16759412	3.764049053	9.153214455	9.898357839
4.192	-0.056560621	3.859338045	9.20545578	9.981888868
4.212001562	-0.009576807	3.765619516	9.060338974	9.811713631
4.236	-0.098162271	3.733297825	9.213960648	9.942043014
4.256	-0.10774865	3.750315905	9.150476456	9.889777476
4.276	-0.108390294	3.796045065	9.051882744	9.816225741
4.296	-0.1425412	3.8396101	9.17479229	9.946845594
4.316	-0.082188159	3.847280979	9.200352669	9.972703498
4.336	-0.024114398	3.8141644	9.16993618	9.93157395
4.356	0.033078291	3.765188694	9.261213303	9.997390255
4.376	-0.014891935	3.744244099	9.253522873	9.98234798
4.396	-0.03383486	3.775809288	9.159526825	9.90731105
4.416	0.026163835	3.812153339	9.110387802	9.875847484
4.436	-0.059816733	3.703868389	9.064323425	9.792046683
4.456	-0.044915222	3.779659271	9.255572319	9.997672756
4.476	-0.048314992	3.845854044	9.153550148	9.92876669
4.496003125	-0.086172104	3.860296011	9.093474388	9.879300956
4.52	-0.094580546	3.882897139	9.104000092	9.897911564
4.54	-0.074450098	3.821327925	9.133505821	9.900960484
4.56	-0.070935413	3.742481947	9.274927139	10.00177366
4.58	-0.110219464	3.77411437	9.272053719	10.01134695
4.60003125	-0.087158516	3.854655266	9.050934792	9.837956313
4.624	-0.042655099	3.85918498	9.127387047	9.909809406
4.644	-0.066855691	3.8038311	9.167225838	9.925302529
4.664	-0.117478691	3.821251154	8.979473114	9.759441533
4.684	-0.066606693	3.864155293	9.153799057	9.936204997
4.704	0.024794353	3.841668844	9.190574646	9.961209595
4.724001562	0.058073755	3.841563702	9.042258263	9.824633261
4.744001562	0.044848185	3.905000448	9.089826584	9.893229361
4.768	0.112000756	3.973857641	9.350937843	10.16091173
4.788	0.021624429	3.942043543	9.371029854	10.16643376
4.808001562	-0.215056777	3.935559988	9.289636612	10.09119568
4.828001562	-0.302272767	3.83017683	9.241139412	10.00801084
4.848001562	-0.274145663	3.709125996	9.240402222	9.960813456
4.868001562	-0.201677978	3.673749208	9.015835762	9.737679484
4.888001562	-0.103870049	3.723318815	8.864598274	9.615352024
4.908001562	0.050575115	3.771461487	8.783531189	9.559126515
4.928001562	0.212461457	3.887561083	8.827671051	9.64811107
4.948001562	0.25588271	3.951984167	8.91222477	9.752507635
4.968001562	0.077773243	3.865017414	8.985372543	9.781683292
4.992001562	-0.105047993	3.79608345	9.044307709	9.809219468
5.016	-0.18438226	3.854568958	9.141866684	9.922974611
5.036	-0.221904188	3.744771004	9.230538368	9.963703624
5.056001562	-0.119078018	3.739503622	9.37069416	10.08999385
5.076001562	-0.14617081	3.844848394	9.358368874	10.11846298
5.096001562	-0.207002684	3.905345201	9.351158142	10.13601154
5.116001562	-0.290742278	3.877735376	9.300439835	10.08065196
5.136001562	-0.264779538	3.892004728	9.206710815	9.999066609
5.156001562	-0.136048108	3.885023117	9.179676056	9.968869856
5.18	-0.094676316	3.8244977	9.090889931	9.863063722
5.2	0.007163452	3.870945215	9.113145828	9.901196648
5.220001562	0.073387071	3.852854729	9.040246964	9.827305856
5.240001562	0.048937481	3.817276955	9.026485443	9.800583538
5.264	0.026115952	3.785213709	9.096529961	9.852684009
5.284	0.093450479	3.84352684	9.142930031	9.918397104
5.304	-0.001417367	3.854789257	8.991596222	9.78305703
5.324	-0.079554535	3.855679989	9.152085304	9.93142802
5.344001562	-0.034284968	3.911905289	9.220684052	10.01624644
5.364001562	0.043756433	3.899216175	9.217465401	10.00836999
5.384001562	-0.0133788	3.841554165	9.139118195	9.913687446
5.408001562	-0.034399889	3.948354721	9.029424667	9.855008786
5.432	0.043718126	3.893517733	9.063221931	9.864247736
5.452004687	-0.064710483	3.771633863	8.989192963	9.748589619
5.476	-0.177630618	3.830042839	8.974645615	9.759356777
5.496	-0.182830825	3.870916605	8.997314453	9.796381467
5.516	-0.077677481	3.882964134	9.209871292	9.995257549
5.536	-0.052911859	3.846821308	9.158060074	9.933322614
5.556	-0.045461103	3.818531513	9.146559715	9.911750817
5.576001562	0.032580294	3.841123104	9.182538986	9.953607909
5.596001562	-0.120897606	3.848468542	9.098254204	9.879451195
5.616001562	-0.083203301	3.888739109	9.23673439	10.02229898
5.636001562	-0.030482978	3.843028784	9.237750053	10.00528988
5.656001562	0.006167464	3.733068228	9.077510834	9.81514337
5.676001562	-0.02738009	3.802988291	9.207495689	9.962000124
5.696001562	0.013809755	3.89308691	9.21487999	10.00351586
5.716001562	-0.036238637	3.919518709	9.143427849	9.948176364
5.74	-0.08489839	3.906906366	9.039260864	9.847810014
5.76	-0.04126646	3.910420895	9.141704559	9.943030561
5.78	-0.012488157	3.81449008	9.098704338	9.865947048
5.8	-0.101447113	3.810601711	9.092708588	9.859428299
5.82	-0.077351868	3.806129456	9.152248383	9.912429329
5.84	-0.005736507	3.821557522	9.107821465	9.877081888
5.86	-0.019057846	3.872649908	9.117541313	9.905924495
5.88	-0.174259588	3.873712778	9.199404716	9.983239165
5.9	-0.132504702	3.854013443	9.176707268	9.954041058
5.92	-0.022304382	3.851791859	9.175721169	9.951414823
5.94	-0.022036232	3.839466333	9.148454666	9.921502411
5.96	-0.047453079	3.802126408	9.091358185	9.85450205
5.98	0.036516365	3.876116753	9.145027161	9.932629878
6	-0.003380613	3.916559458	9.06127739	9.87148405
6.02	-0.11397358	3.836363554	9.088111877	9.865315646
6.04	-0.115955979	3.783279181	9.207784653	9.9553978
6.06	-0.094666734	3.76438427	9.059238434	9.810675396
6.08	-0.078702204	3.820647955	9.084549904	9.855586831
6.100035937	-0.061205372	3.898746729	9.128219604	9.926145541
6.124	-0.09102755	3.887905836	9.077528954	9.875506554
6.144	-0.03029144	3.845911503	9.264200211	10.03082043
6.164	-0.009710882	3.862402916	9.124657631	9.908462417
6.184	-0.084132247	3.811463833	9.13613987	9.899665979
6.204	-0.036123715	3.845298529	9.267533302	10.03368323
6.224	-0.088106617	3.813762188	9.168528557	9.930481393
6.244	-0.116003864	3.783690929	9.202172279	9.950364245
6.264001562	-0.065237209	3.859587193	9.090343475	9.875981657
6.288	-0.035893872	3.868043423	9.089222908	9.878108187
6.308	-0.030339323	3.893757343	9.250658989	10.03678028
6.328	-0.055200715	3.901878357	9.105589867	9.906536663
6.348	-0.046150632	3.924182892	9.15027523	9.95634863
6.368	-0.074411787	3.90410018	9.000914574	9.811421838
6.388	-0.115783595	3.887742996	9.036972046	9.838435608
6.408	-0.066989765	3.867899895	9.046577454	9.838988812
6.428	0.03029144	3.905575037	9.012656212	9.822545797
6.448	0.065811813	3.891449213	9.019676208	9.823556743
6.468	0.036056679	3.89749217	9.115664482	9.913984277
6.488	0.019421764	3.956667185	9.105474472	9.928003716
6.5080125	-0.048698064	3.889562607	9.195036888	9.983975769
6.532	-0.25050053	3.923119783	9.135334969	9.94524833
6.552	-0.105862021	3.979230165	9.261164665	10.08040924
6.572	-0.02446874	3.858524084	9.351799965	10.11656905
6.592	-0.011990162	3.838613987	9.233584404	9.999709098
6.612	-0.080655865	3.932419062	9.100207329	9.913838735
6.632001562	-0.074584179	3.948450327	9.010415077	9.837855592
6.652001562	-0.125906274	3.90798831	9.033678055	9.84355445
6.676	-0.304168969	3.895490646	8.97796917	9.791388898
6.696	-0.247531727	3.946851015	8.883283615	9.723766383
6.716	-0.180915445	3.990339279	8.812443733	9.675469111
6.736	-0.232208833	3.894628763	8.983207703	9.793879455
6.756	-0.242264479	3.883653879	9.052725792	9.853593446
6.776	-0.196420297	3.867411375	8.982336044	9.78150359
6.796	-0.137101561	3.926845312	9.018623352	9.837402
6.816	-0.107011236	3.962317705	9.164429665	9.9848978
6.836	-0.141497314	3.91399312	9.116124153	9.92184878
6.856	-0.146055877	3.911091328	9.112581253	9.917515051
6.876	-0.111655988	3.87166357	9.183027267	9.966455521
6.896	-0.116415665	3.917479038	9.229848862	10.02747748
6.916	-0.095605262	3.94732976	9.177492142	9.990841537
6.936	-0.039561789	3.92929697	9.284417152	10.08173307
6.956	0.031028854	3.9033916	9.254450798	10.04401754
6.976	-0.087024443	3.85399437	8.944527626	9.739888105
6.996	-0.110832386	3.875963688	8.991309166	9.791783231
7.016	-0.010189722	3.984880686	9.147411346	9.97770075
7.036	-0.034447774	3.907394648	9.098521233	9.902121399
7.056	-0.14682202	3.803888321	9.119321823	9.881961019
7.076	-0.09278968	3.789456367	9.128142357	9.883904713
7.096	-0.038795643	3.803151131	9.203713417	9.958604535
7.116	0.041429266	3.834438562	9.129349709	9.902002907
7.136	0.050019659	3.842914104	9.004401207	9.79028763
7.156	0.055066638	3.806119919	9.17479229	9.933095929
7.176	0.067679293	3.830540657	9.126055717	9.897601486
7.196	0.023070527	3.828893661	9.041118622	9.818491985
7.216	-0.073176384	3.902452946	9.017521858	9.82599584
7.236	-0.072975263	3.950145483	9.109353065	9.929213866
7.256	-0.067794211	3.855354309	9.173594475	9.951039568
7.276	-0.145481274	3.897616625	9.141904831	9.939165161
7.296	-0.209100008	3.932639122	9.0806036	9.897814658
7.316	-0.171003461	3.910526276	9.223183632	10.01940988
7.336	-0.236537546	3.862019777	9.268252373	10.04348788
7.356	-0.304743558	3.867066622	9.302536964	10.07890207
7.376	-0.141842082	3.850058317	9.236753464	10.00803091
7.396	-0.107662462	3.784792185	9.176323891	9.926790178
7.416	-0.177170932	3.765169382	9.160368919	9.905566554
7.436	-0.176596314	3.857786894	9.114984512	9.899325666
7.456	-0.141372815	3.852538586	9.095141411	9.878443051
7.476	-0.114107653	3.784437895	9.077510834	9.835455946
7.496	-0.092329994	3.859213591	8.977910995	9.772662903
7.516	-0.139888406	3.923282385	9.069542885	9.882728448
7.536	-0.182888269	3.928281784	9.082442284	9.897252332
7.556	-0.199590221	3.859462738	9.175845146	9.956476436
7.576	-0.195797816	3.788086653	9.141674995	9.897381421
7.596	-0.226185024	3.828136921	9.21031189	9.976754836
7.616	-0.170400113	3.843871593	9.209900856	9.981315485
7.636	-0.135866165	3.836488008	9.146769524	9.919702242
7.656	-0.070332073	3.974250317	9.110033035	9.939432282
7.676	-0.121960633	3.880100727	9.236341476	10.01898497
7.696	-0.189419657	3.839945078	9.189271927	9.961113219
7.716	-0.173742428	3.852969646	9.064447403	9.850876522
7.736	-0.093220636	3.844829321	9.150753975	9.926112074
7.756	-0.069058359	3.890635252	9.089203835	9.887134978
7.776	-0.087177671	3.885099888	9.015577316	9.817445464
7.796	-0.086421102	3.848085403	9.024158478	9.810742383
7.816	-0.104205236	3.831555843	9.105876923	9.87971019
7.836	-0.10999921	3.969203472	9.163730621	9.987023327
7.856	-0.147339165	3.928252935	9.061085701	9.87705189
7.876	-0.140644982	3.862738132	9.081781387	9.87012057
7.896	-0.131039441	3.834754705	9.086522102	9.863437479
7.916	-0.234650925	3.812670469	9.022568703	9.797870338
7.936	-0.206150338	3.856043816	9.199997902	9.977551466
7.956	-0.02867296	3.880684853	9.229589462	10.01228539
7.976	-0.022007501	3.775866747	9.178775787	9.925098437
7.996	-0.065668166	3.694176435	9.30421257	10.01097515
8.016	-0.077658325	3.822189808	9.128334999	9.896548166
8.036	-0.005401319	3.936651945	9.059238434	9.877603895
8.056	0.011233594	3.94264698	9.114878654	9.931042457
8.076	-0.142713577	3.842071295	8.988809586	9.77653194
8.096	-0.162958935	3.836047411	9.172416687	9.943593075
8.116	-0.053610966	3.934975863	9.177214622	9.985398209
8.136	-0.028395232	3.88783884	9.027136803	9.828799316
8.156	-0.013311761	3.883510113	9.094480515	9.888953627
8.176	0.032407913	3.938107491	9.158243179	9.969110242
8.196	0.067344107	3.925686359	9.214583397	10.01619168
8.216	0.053304508	3.882677078	9.123977661	9.915895876
8.236	0.028739998	3.881431818	9.01773262	9.81762907
8.256	0.051896717	3.886794806	9.124637604	9.918108617
8.276	-0.039207447	3.870667458	9.048348427	9.841555418
8.296	-0.094341129	3.913236618	9.020432472	9.833133939
8.316	-0.031431079	3.950001955	9.1052351	9.925160431
8.336	-0.016012421	3.878424883	9.106518745	9.89803615
8.356	-0.109280944	3.824746847	9.167197227	9.933686918
8.376	-0.044972684	3.88395071	9.200888634	9.987164128
8.396	0.049684476	3.893987179	9.116497993	9.91343232
8.416	0.026460717	3.871443272	9.056307793	9.849136206
8.436	0.038230613	3.876834869	9.198322296	9.982005973
8.456	-0.162393913	3.986700296	9.052131653	9.89248394
8.476	-0.097836658	4.024279594	9.071218491	9.924283509
8.496	-0.103324167	3.900145054	9.204977989	9.997671084
8.516	-0.208056122	3.838901281	9.070864677	9.851955968
8.536	-0.149560988	3.952999353	8.976829529	9.809793105
8.556	-0.030454246	3.976663589	9.016611099	9.854646441
8.576	-0.055162407	3.894159317	9.171257973	9.963909498
8.596	-0.115189835	3.853027105	9.14496994	9.924190737
8.616	-0.096859828	3.928664684	9.143848419	9.952575141
8.636	-0.076011114	3.939074755	9.14948082	9.961680927
8.656	-0.078434043	3.878903627	9.02053833	9.819478449
8.676	-0.07963115	3.817707777	9.035114288	9.808900244
8.696	0.040816348	3.87740016	9.239330292	10.02003604
8.716	0.002643199	3.848526239	9.040773392	9.825820308
8.736	-0.153200179	3.833461761	9.117368698	9.891678894
8.756	-0.015782578	3.866080284	9.077443123	9.866448171
8.776	-0.050967764	3.985761642	9.068613052	9.905989919
8.796	-0.117765993	3.958573103	9.209123611	10.02457618
8.816	-0.143364787	3.889696836	9.053779602	9.855009895
8.836	-0.082810648	3.882188559	9.099393845	9.893291361
8.856	-0.069968149	3.859730959	9.092737198	9.878273552
8.876	-0.165573403	3.852959871	9.15237236	9.931698452
8.896	-0.147224262	3.952616215	9.22337532	10.03571135
8.916	-0.085530467	3.924968004	9.21275425	10.01436619
8.936	-0.06238332	3.906666756	9.333115578	10.11795351
8.956	-0.337668628	3.958917856	9.002830505	9.840630458
8.976	-0.063159041	3.909290791	8.932900429	9.75106423
8.996	0.061894901	3.792492151	8.824328423	9.604977866
9.016	-0.016979679	3.759452105	9.1245327	9.868681038
9.036	0.039542638	3.955393553	9.330961227	10.13476883
9.056	0.061358601	4.000538349	9.002944946	9.851958672
9.076	0.073952101	3.979632616	8.908910751	9.757644974
9.096	-0.030435093	3.802068949	9.258406639	10.00873359
9.116	0.00341892	3.857537746	9.24024868	10.01313162
9.136	-0.000957681	4.00833416	9.116727829	9.958989405
9.156	-0.103965811	3.882992983	9.114926338	9.908093941
9.176	-0.146237835	3.812957764	9.30696106	10.05880493
9.196	-0.019364303	3.89512682	9.075930595	9.876482374
9.216	-0.032149341	3.893508196	8.861169815	9.678882691
9.236	0.029812599	3.86826396	9.185316086	9.966663757
9.256	0.012871228	3.913590908	9.165137291	9.965746386
9.276	-0.13012965	3.862441063	8.961381912	9.759188002
9.296	-0.139534071	3.9272089	9.105130196	9.916946878
9.316	-0.108533949	3.946793795	9.016180992	9.842788251
9.336	-0.175341755	3.883644104	9.027059555	9.828593006
9.356	-0.144092634	3.919155121	9.219630241	10.01908785
9.376	-0.082983032	3.947530985	9.158693314	9.973542514
9.396	-0.097779199	3.900518656	9.165837288	9.96173578
9.416	-0.112766899	3.856541634	9.005770683	9.797424934
9.436	-0.11046847	3.957117319	9.176707268	9.994145138
9.456	-0.09098924	3.870974064	9.350219727	10.12024348
9.476	-0.148976803	3.852375984	9.146903992	9.926169828
9.496	-0.193508953	3.775675297	9.127615929	9.87960233
9.516	-0.139783069	3.767573357	9.203588486	9.945862925
9.536	-0.082571231	3.821988821	9.28704071	10.04308427
9.556	-0.152807519	3.846716166	9.012464523	9.800259802
9.576	-0.176519692	3.866444111	8.994766235	9.792158541
9.596	-0.097558931	3.896275997	9.125968933	9.923396261
9.616	-0.198575094	3.791716337	9.118441582	9.877374233
9.636001562	-0.157423556	3.812000036	9.275501251	10.02950896
9.656001562	-0.074603327	3.925849199	9.159353256	9.965521043
9.676001562	-0.115141943	3.943776846	9.0521698	9.874634756
9.7	-0.181308106	3.869422674	9.375827789	10.14452814
9.72	-0.182476476	3.819105864	9.121668816	9.890586901
9.74	0.053859964	3.873234034	8.989825249	9.788861056
