0.02	0.303030163	3.40277338	9.041052818
0.04	0.428976685	3.287959814	9.52879715
0.06	0.510055125	3.250651836	9.812446594
0.08	0.350471318	3.103950262	9.82329464
0.1	0.338496864	2.981116772	9.780550957
0.12	0.341746092	2.874200106	9.597113609
0.14	0.41454953	2.906311035	9.36501503
0.16	0.397003859	2.957218647	9.224102974
0.18	0.40423134	2.976758003	9.264192581
0.2	0.480361313	2.991584539	9.129943848
0.22	0.531270087	3.173805952	8.681120872
0.24	0.447447866	3.270264626	8.243050575
0.26	0.260581672	3.360725164	8.46077919
0.28	0.21396713	3.577943563	9.188203812
0.3	0.109954216	3.747284174	9.443995476
0.32	0.021685597	3.823610783	9.451161385
0.34	-0.062271915	3.834397078	9.981663704
0.36	-0.27557081	3.704998255	10.36030006
0.38	-0.321980566	3.589869261	10.80605507
0.4	-0.289944768	3.501382113	11.28748608
0.42	0.525990129	3.669625998	11.75391865
0.44	1.0717417	3.950536728	11.61199188
0.46	0.635954022	3.507301569	11.08197498
0.48	0.118887424	2.966711998	10.8313446
0.5	-0.665013194	2.058854103	10.66360092
0.52	-1.173407197	1.535604477	10.63040733
0.54	-1.290553212	1.196029305	10.210392
0.56	-0.814822078	0.924947619	9.465638161
0.58	-0.575296402	0.870072484	8.714406967
0.6	-0.521199048	1.016534686	8.207616806
0.62	-0.272372276	1.29761982	8.469083786
0.64	-0.234192505	1.809648037	8.732049942
0.66	-0.548227489	1.896136642	8.711809158
0.68	-0.629905879	1.957759857	8.644528389
0.7	-0.605843723	2.113527298	8.621551514
0.72	-0.518233478	2.305314779	8.770280838
0.74	-0.504460812	2.357640982	8.961503983
0.76	-0.966849506	2.533723831	9.361574173
0.78	-0.503047943	2.616738558	8.996163368
0.8	-0.184690341	2.674670696	8.327875137
0.82	-0.011975236	2.614040136	7.866868019
0.84	-0.061899606	2.610883951	7.728515148
0.86	0.037996266	2.490918636	7.558302402
0.88	0.287289828	2.408578634	7.80698061
0.9	0.551148295	2.404055834	7.98254776
0.92	0.705831528	2.62575531	8.233820915
0.94	0.444264293	2.959894419	8.929331779
0.96	0.21076721	3.338777304	9.638391495
0.98	-0.117669448	3.816806555	10.47667599
1	0.018276729	4.059613228	11.40920162
1.02	0.584887087	3.831842184	12.33070183
1.04	1.122781396	3.48306036	12.93813801
1.06	1.400092602	3.926059723	13.48109913
1.08	1.178966165	4.420917034	13.6000948
1.1	0.480926871	4.611300945	13.20362663
1.12	-0.359702915	4.360289097	12.47706604
1.14	-0.64862144	2.588374138	11.93551922
1.16	0.807032526	0.499963433	12.50414085
1.18	2.080676079	-0.343259394	13.11448383
1.2	2.144137144	-0.431199938	12.15452099
1.22	1.3381356	0.07408084	9.639944077
1.24	0.757510304	0.469205678	7.747173309
1.26	0.882921934	0.815760553	7.542095184
1.28	1.171376109	0.920928001	7.929886818
1.3	0.980874598	0.800065815	8.409434319
1.32	0.320576638	0.763034701	8.491605759
1.34	-0.338420868	0.910409987	8.07267189
1.36	-0.503029764	1.243466496	7.75027132
1.38	-0.299434155	1.940158248	7.401353836
1.4	-0.169304788	2.380386114	7.056678772
1.42	-0.312796503	2.443061352	6.925767899
1.44	-0.48966679	2.442063808	6.870078564
1.46	-0.613002837	2.355102301	6.88628149
1.48	-0.663123786	2.172343016	6.703093529
1.5	-0.585794032	2.174501419	6.706480026
1.52	-0.251932859	2.287007093	6.899464607
1.54	0.202886656	2.443229198	7.185484409
1.56	0.472391784	2.17862606	7.796633244
1.58	0.906312883	2.323593855	9.34767437
1.6	1.914623141	2.863390207	11.7797842
1.62	2.016785145	3.585339308	14.5776062
1.64	1.34350872	3.901784658	16.73034859
1.66	-0.605472744	4.978765965	18.21313286
1.68	-2.614944458	5.917616844	14.99424362
1.7	-4.369225025	6.857936382	12.00415611
1.72	-4.726620197	4.922631741	11.20751095
1.74	-2.899008512	1.130354166	13.06578255
1.76	-1.408118963	-0.798669279	14.8938694
1.78	-1.175082684	-1.776538253	14.17354107
1.8	-0.845896423	-1.649577498	11.45774841
1.82	-1.036441565	-0.843233705	8.53440094
1.84	-1.127176166	0.427462786	6.56525135
1.86	-0.948824167	1.43097496	5.466581345
1.88	-0.760360539	2.024221659	4.740725517
1.9	-1.264820457	2.284082174	4.878520489
1.92	-0.998018205	2.393126965	5.361862659
1.94	-0.547672153	2.390726566	5.66054821
1.96	-0.197487652	2.373230696	6.119564056
1.98	-0.022514215	2.250421524	6.375442982
2	-0.03070363	2.169926882	6.882441044
2.02	-0.1248421	2.469291449	7.269888878
2.04	-0.400219619	2.638254404	7.13619566
2.06	-0.423489213	2.971760273	6.434704304
2.08	-0.494257152	3.611462593	6.971254349
2.1	-0.34598133	4.060460567	8.061659813
2.12	0.551443934	4.280500889	9.415402412
2.14	1.667353153	4.30173254	11.16678619
2.16	1.930193424	4.442155361	12.73655605
2.18	1.303906202	4.755992413	13.78022671
2.2	0.792826295	4.690767288	14.53143787
2.22	1.048143029	4.785783768	14.98815155
2.24	0.975969076	4.637151241	14.27141476
2.26	0.91775465	4.055693626	13.58943844
2.28	0.896226287	3.066789389	13.12732983
2.3	0.355427265	1.605021238	12.89762306
