0.021629323	-7.472486019	3.856631994	4.709673405
0.043426666	-6.258726597	3.514159203	5.995217323
0.065126302	-5.511867046	3.322733402	6.218048573
0.086826771	-5.114359379	3.270091295	6.328118801
0.108527239	-5.016253471	3.523730516	6.802196503
0.130227656	-4.85593462	3.461517096	6.730412006
0.151928125	-4.175774574	3.066402197	6.098108292
0.173628541	-3.40498662	2.7577281	6.179763794
0.19532901	-4.240679741	3.128615618	6.725626469
0.217029427	-4.38424921	3.375375509	7.510771275
0.238729896	-3.709174156	3.322733402	7.537092209
0.260430364	-3.452843189	2.992224693	7.893921852
0.282130781	-3.869493246	2.865405083	7.515556812
0.30383125	-3.100799084	3.29641223	8.312665939
0.325531718	-2.710768938	3.655335665	10.08694363
0.347232135	-2.717947483	3.353840113	9.579366684
0.368932604	-2.82083869	3.509373426	9.155537605
0.390633073	-2.811267614	3.782155275	9.155537605
0.412333541	-2.648555517	3.640978813	9.263215065
0.434033958	-2.306082726	3.557229996	9.490832329
0.455734427	-1.42971158	3.444767237	10.74287605
0.477434896	-0.591924489	2.470290184	11.13769245
0.499135364	1.1820544	0.305982202	11.48734283
0.520835781	3.10947299	-2.48793745	11.42752266
0.54253625	2.857927561	-3.938585997	11.06351471
0.564236718	1.790130496	-3.9170506	12.87129211
0.585937187	0.361017108	-0.613160789	13.52004623
0.607637656	0.109471634	0.317946315	13.21107292
0.629338125	-0.010169496	-0.993918717	12.08345509
0.651038541	-1.513759375	-5.808577061	14.23579884
0.67273901	-3.076870918	3.049652576	5.439783096
0.694439479	-4.322035789	2.067996979	6.854838848
0.716139948	-1.705185294	0.310767829	5.600401402
0.737840416	-1.133001566	-0.091226362	5.758327484
0.759540885	-2.966800928	1.933998942	4.752744198
0.781241354	-3.302095175	1.318744421	3.811766386
0.802941823	-3.287738323	1.517348647	-2.123031855
0.824642291	-4.365106583	3.791726589	8.137989998
0.84634276	-2.758625507	5.264209747	7.228118896
0.868043229	-0.73310101	2.37936306	7.177869797
0.889743698	-1.355534077	2.046461582	7.675876141
0.911444166	-0.678066134	2.28365016	8.889635086
0.933144635	-0.785743117	2.889333248	8.145168304
0.954845104	-0.457926422	3.20518589	8.269595146
0.976545573	-0.745065153	3.008974552	8.298309326
0.998246041	-0.184845552	2.690729141	11.53280735
1.01994651	1.957927108	2.008176327	13.83111286
1.041646979	3.794119358	1.373779297	13.14646626
1.063347448	3.485146284	2.12333107	12.26530933
1.085047916	3.166900873	2.125723839	12.23181057
1.106748385	4.270590305	1.668395638	13.38814163
1.128448854	5.019842625	1.060319543	13.19432354
1.150149375	5.362315655	0.768096089	12.26770306
1.171849843	5.352744102	0.784845829	10.65194893
1.193550312	5.603990555	0.949950576	8.880064011
1.215250781	6.322136402	1.115354419	7.165905476
1.23695125	7.421040535	0.935593665	6.241976738
1.258651718	7.243971348	0.890130043	5.43260479
1.280352187	5.95603466	1.199103236	3.548556089
1.302052708	4.739882469	0.954736233	1.223928809
1.323753177	4.102793694	0.430708081	0.294915378
1.345453646	3.966402531	-0.048155557	0.304486692
1.367154114	3.992723703	-0.637089014	-0.22941187
1.388854583	4.619942188	-1.204487085	-1.036092162
1.410555104	5.316852093	-2.418545485	-1.435992718
1.432255573	5.391029358	-2.614757061	-1.17756784
1.453956041	6.360421658	-3.847658873	-1.143769264
1.47565651	7.914260864	-5.676672459	-0.830309451
1.497356979	9.379565239	-7.544270515	-0.291625261
1.5190575	10.35165024	-9.184251785	0.091525465
1.540757968	10.44257736	-10.2711916	0.579960406
1.562458437	10.59571743	-10.85533905	1.135394335
1.584158958	11.58455181	-11.61894894	1.54217422
1.605859427	13.53320694	-12.79920864	1.125823021
1.627559896	13.97139263	-12.65563869	1.063310504
1.649260416	12.88684559	-11.46820068	1.645364642
1.670960885	11.81186962	-10.07228756	1.659721613
1.692661354	10.46411228	-8.968598366	1.491924882
1.714361875	10.41864872	-8.793922424	1.60678041
1.736062343	10.64357376	-8.51844883	3.328416348
1.757762812	10.37079239	-7.275975227	1.887039781
1.779463333	9.204590797	-6.514758587	0.069990061
1.801163802	8.088936806	-5.655137062	-2.127817631
1.822864271	6.980462074	-5.042275429	-1.246959686
1.844564791	6.42024231	-4.223630905	-0.322731942
1.86626526	6.032605171	-3.42622304	0.431306273
1.887965781	6.025426388	-3.100799084	1.144965649
1.90966625	5.857629776	-3.605983734	0.491126835
1.931366718	5.661418438	-3.728017569	0.184845552
1.953067239	5.697310925	-3.862015724	-0.17437695
1.974767708	6.451648235	-4.029513359	0.117846519
1.996468229	7.624729156	-4.252345085	0.302093863
2.018168698	8.076972961	-5.133202553	0.12023934
2.039869218	8.385946274	-5.787041664	0.41934216
2.061569687	10.43779182	-7.146762848	0.330807716
2.083270208	11.7209425	-8.193024635	0.321236432
2.104970677	11.50558853	-8.710173607	0.666101992
2.126671198	11.02672482	-8.564210892	0.871884763
2.148371666	10.38993549	-8.094919205	0.998704374
2.170072187	10.59571743	-8.808279037	1.085145116
2.191772656	10.56461143	-9.533603668	0.347557485
2.213473177	9.97567749	-10.16082191	0.302093863
2.235173646	9.084949493	-9.801898956	0.462412983
