0.021881979	-2.803191662	4.456034184	8.75683403
0.043763958	-2.752643347	5.26331234	9.087641716
0.065645417	-2.585145712	5.651547909	7.939983845
0.087526823	-2.204088688	3.718147278	7.010671139
0.109408229	-2.091626167	1.528714538	6.661019802
0.131289636	-2.925225735	0.764506817	8.026424408
0.153171042	-3.116950512	0.573081017	9.281459808
0.175052448	-1.334596872	0.766899645	11.26032448
0.196933854	0.006879365	1.255633712	12.63290691
0.218815261	-0.762113988	0.671186745	11.60279655
0.240696667	-1.768295884	0.058025949	10.97767162
0.262578073	-1.952543259	-0.727717161	9.286245346
0.284459479	-2.623430967	-1.226022482	9.022735596
0.306340886	-4.022335052	-0.610468864	10.21107197
0.328222292	-1.962413669	-0.68225354	10.23978519
0.350103698	-0.433998197	-1.127916813	9.183354378
0.371985104	0.289531529	-0.519242525	9.523433685
0.393866511	0.387637258	-0.816251636	10.37617588
0.415747917	0.296710014	-1.173380375	9.74865818
0.437629323	0.217746854	-0.967298567	9.983454704
0.459510729	0.780658364	-0.9314062	10.90319538
0.481392136	1.008275628	-1.259521961	10.27567768
0.503273542	0.555433929	-1.594816327	11.0997057
0.525154948	-0.407677144	-1.983051777	10.26610661
0.547036354	-2.005484581	-2.438286304	10.12941647
0.568917761	-1.339382529	-1.07497561	10.61815071
0.590799167	-0.132203445	-0.725324392	9.288638115
0.612680573	-0.125024989	-0.437886536	9.190532684
0.634561979	-0.27577281	-0.964905739	8.570193291
0.656443386	0.224925324	-0.454636306	9.990633011
0.678324792	1.259821177	0.014955142	11.54297638
0.700206198	0.778265536	0.374177635	9.952347755
0.722087604	-0.148953214	1.250848055	7.33639431
0.743969011	0.162412837	1.603191137	4.99352169
0.765850417	1.027418256	1.078564763	8.105387688
0.787731823	0.44745782	0.288036019	10.20389271
0.809613333	0.584147811	-0.325423867	10.24935627
0.831495313	1.262213945	0.405284345	9.916455269
0.853377292	1.597508192	0.55154562	9.605089188
0.875258854	1.889731646	0.654437006	9.408578873
0.897140261	1.400997639	0.433998197	8.831310272
0.919021667	0.969691396	0.803091109	8.426324844
0.940903073	1.501496196	0.642472863	8.49332428
0.962784479	1.83469677	0.735792935	8.764012337
0.984665886	1.64775753	0.503390074	9.07089138
1.006547292	1.520638824	0.410069972	9.830014229
1.028428698	1.417747378	0.30239296	10.30199909
1.050310104	0.876371264	0.525224566	10.75244808
1.072191511	0.260817677	0.565902531	11.17627621
1.094072917	0.442672193	1.308275819	11.5764761
1.115954323	0.545862675	1.698904037	11.38475132
1.137835729	0.404387027	1.543071508	9.518648148
1.159717136	-1.095015407	2.14696002	8.579764366
